ProductKey,ProductLabel,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Size,SizeRange,SizeUnitMeasureID,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,StopSaleDate,Status,ImageURL,ProductURL,ETLLoadID,LoadDate,UpdateDate
1557,0504088,The Phone Company PDA Wifi 3.7-inch M250 White,Genuine leather and great looks,32,The Phone Company,The Phone Company,3,Deluxe,5,Product0504088,8,White,4.4 x 2.4 x 0.6, , ,3.7,ounces,1,inches ,1,High,$142.56,$310.00,31-Mar-07,,On,,,1,31-Mar-09,31-Mar-09
1558,0504089,The Phone Company PDA Wifi 4.7-inch L290 White,The sensitive slanted stylus tip gives you smooth navigation,32,The Phone Company,The Phone Company,3,Deluxe,1,Product0504089,8,White,3.8 x 2 x 0.8, , ,3.3,ounces,1,inches ,1,High,$125.90,$380.00,08-Aug-06,,On,,,1,31-Mar-09,31-Mar-09
1559,0504090,The Phone Company PDA Phone 3.5 inches M320 White,"A single, standardized and easy way to connect the phone to a computer",32,The Phone Company,The Phone Company,2,Regular,1,Product0504090,8,White,2.1 x 4.2 x 0.6, , ,3.7,ounces,1,inches ,1,High,$137.50,$299.00,19-Sep-06,,On,,,1,31-Mar-09,31-Mar-09
1560,0504091,The Phone Company PDA Phone 3.7 inches M340 White,Opera 8 web browsers; supports Adobe flash 9 browser plug in,32,The Phone Company,The Phone Company,3,Deluxe,2,Product0504091,8,White,4.2 x 2.1 x 0.6, , ,3.7,ounces,1,inches ,1,High,$151.76,$330.00,28-Feb-09,,On,,,1,31-Mar-09,31-Mar-09
1561,0504092,The Phone Company PDA Phone 4.7 inches L360 White,"Opera 8 web browser; supports Adobe flash 9 browser plug in, 256 MB flash memory expands via two memory card slots",32,The Phone Company,The Phone Company,3,Deluxe,2,Product0504092,8,White,4.2 x 2.1 x 0.6, , ,3.3,ounces,1,inches ,1,High,$133.19,$402.00,13-Jul-06,,On,,,1,31-Mar-09,31-Mar-09
1562,0504093,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,Stream and store MP3s and videos with high quality stereo sound,32,The Phone Company,The Phone Company,2,Regular,3,Product0504093,8,White,3.4 x 1.8 x 0.9, , ,3.7,ounces,1,inches ,1,High,$109.45,$238.00,18-Nov-06,,On,,,1,31-Mar-09,31-Mar-09
1563,0504094,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,Wide touch screen and full keyboard,32,The Phone Company,The Phone Company,2,Regular,1,Product0504094,8,White,4.7 x 2.9 x 0.7, , ,3.3,ounces,1,inches ,1,High,$123.24,$268.00,29-Jul-08,,On,,,1,31-Mar-09,31-Mar-09
1564,0504095,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,With 3MB Memory and 6-Line backlit display,32,The Phone Company,The Phone Company,3,Deluxe,1,Product0504095,8,White,8.8 x 7 x 3.2, , ,5.3,ounces,1,inches ,1,High,$100.06,$302.00,13-Jan-07,,On,,,1,31-Mar-09,31-Mar-09
1565,0504096,The Phone Company PDA Handheld 3.5 inch M610 White,Toll free Numbers & Weights & Measures & Schedule planner,32,The Phone Company,The Phone Company,2,Regular,1,Product0504096,8,White,9 x 2 x 7, , ,5.6,ounces,1,inches ,1,High,$117.27,$255.00,17-Oct-08,,On,,,1,31-Mar-09,31-Mar-09
1566,0504097,The Phone Company PDA Handheld 3.7 inch M630 White,"Access the web, high-resolution widescreen display, Opera 8 web browser",32,The Phone Company,The Phone Company,2,Regular,3,Product0504097,8,White,3.8 x 2 x 0.8, , ,4,ounces,1,inches ,1,High,$122.32,$266.00,21-Jul-09,,On,,,1,31-Mar-09,31-Mar-09
1567,0504098,The Phone Company PDA Handheld 4.7 inch L650 White,256 MB flash memory expands via two memory card slots,32,The Phone Company,The Phone Company,3,Deluxe,1,Product0504098,8,White,2.1 x 4.2 x 0.6, , ,6.9,ounces,1,inches ,1,High,$128.88,$389.00,12-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
1568,0504099,The Phone Company PDA Palm 3.5 inch M810 White,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,2,Regular,3,Product0504099,8,White,4.2 x 2.1 x 0.6, , ,3.7,ounces,1,inches ,1,High,$128.76,$280.00,01-Jan-06,,On,,,1,31-Mar-09,31-Mar-09
1569,0504100,The Phone Company PDA Palm 3.7 inch M830 White,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,2,Regular,4,Product0504100,8,White,4.2 x 2.1 x 0.6, , ,5.3,ounces,1,inches ,1,High,$137.50,$299.00,15-Mar-09,,On,,,1,31-Mar-09,31-Mar-09
1570,0504101,The Phone Company PDA Palm 4.7 inch L850 White,Removable/rechargeable battery and integrated keyboard,32,The Phone Company,The Phone Company,3,Deluxe,1,Product0504101,8,White,3.4 x 1.8 x 0.9, , ,4.3,ounces,1,inches ,1,High,$131.87,$398.00,15-Mar-09,,On,,,1,31-Mar-09,31-Mar-09
1571,0602001,SV DVD Player M100 Black,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",35,Southridge Video,Southridge Video,2,Regular,2,Product0602001,2,Black,7.5  x 6  x 1.5 , , ,4,pounds,1,inches,1,High,$26.21,$56.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1572,0602002,SV DVD Player M110 Silver,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",35,Southridge Video,Southridge Video,2,Regular,1,Product0602002,7,Silver,6.5  x 5.5  x 2 , , ,4,pounds,1,inches,2,Mid,$26.67,$57.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1573,0602003,SV DVD Player M120 White,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",35,Southridge Video,Southridge Video,2,Regular,1,Product0602003,8,White,7.1  x 6.5  x 1.8 , , ,4,pounds,1,inches,1,High,$27.13,$58.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1574,0602004,SV DVD Player M130 Grey,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",35,Southridge Video,Southridge Video,2,Regular,1,Product0602004,11,Grey,6.8  x 5  x 1.5 , , ,4,pounds,1,inches,1,High,$27.59,$59.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1575,0602005,SV DVD Player M140 Gold,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",35,Southridge Video,Southridge Video,2,Regular,4,Product0602005,15,Gold,7.1  x 6.2  x 1.2, , ,4,pounds,1,inches,1,High,$28.05,$60.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1576,0602006,SV DVD Movies E100 Yellow,"Language: English software installation, enterprise",35,Southridge Video,Southridge Video,1,Economy,2,Product0602006,13,Yellow,17.5  x 28  x 3.5  , , ,4,pounds,1,inches,1,High,$6.62,$12.99,10-Jan-06,,On,,,1,31-Mar-09,31-Mar-09
1577,0602007,SV DVD Recorder L200 Black,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602007,2,Black,7.5  x 6  x 1.5 , , ,4,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1578,0602008,SV DVD Recorder L210 Silver,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,Southridge Video,Southridge Video,3,Deluxe,4,Product0602008,7,Silver,6.5  x 5.5  x 2 , , ,4,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1579,0602009,SV DVD Recorder L220 White,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,Southridge Video,Southridge Video,3,Deluxe,2,Product0602009,8,White,7.1  x 6.5  x 1.8 , , ,4,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1580,0602010,SV DVD Recorder L230 Grey,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602010,11,Grey,6.8  x 5  x 1.5 , , ,4,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1581,0602011,SV DVD Recorder L240 Gold,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602011,15,Gold,7.1  x 6.2  x 1.2, , ,4,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1582,0602012,SV DVD 48 DVD Storage Binder M50 Black,Gift-wrapping is not available for this item,35,Southridge Video,Southridge Video,2,Regular,3,Product0602012,2,Black,17.5  x 28  x 3.5  , , ,4,pounds,1,inches,1,High,$8.27,$17.99,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1583,0602013,SV DVD 58 DVD Storage Binder M55 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,2,Regular,1,Product0602013,2,Black,7.5  x 6  x 1.5 , , ,4,pounds,1,inches,1,High,$6.39,$13.89,04-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
1584,0602014,SV DVD 38 DVD Storage Binder E25 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,1,Economy,5,Product0602014,2,Black,6.5  x 5.5  x 2 , , ,4,pounds,1,inches,1,High,$5.09,$9.99,08-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1585,0602015,SV DVD 60 DVD Storage Binder L20 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,3,Deluxe,2,Product0602015,2,Black,7.1  x 6.5  x 1.8 , , ,4,pounds,1,inches,1,High,$7.58,$22.89,06-May-06,,On,,,1,31-Mar-09,31-Mar-09
1586,0602016,SV DVD 55DVD Storage Binder M56 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,2,Regular,4,Product0602016,2,Black,6.8  x 5  x 1.5 , , ,4,pounds,1,inches,1,High,$5.82,$12.66,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1587,0602017,SV DVD 48 DVD Storage Binder M50 Silver,Gift-wrapping is not available for this item,35,Southridge Video,Southridge Video,2,Regular,1,Product0602017,7,Silver,7.1  x 6.2  x 1.2, , ,4,pounds,1,inches,1,High,$8.27,$17.99,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1588,0602018,SV DVD 58 DVD Storage Binder M55 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,2,Regular,1,Product0602018,7,Silver,17.5  x 28  x 3.5  , , ,4,pounds,1,inches,1,High,$6.39,$13.89,04-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
1589,0602019,SV DVD 38 DVD Storage Binder E25 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,1,Economy,1,Product0602019,7,Silver,7.5  x 6  x 1.5 , , ,4,pounds,1,inches,1,High,$5.09,$9.99,08-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1590,0602020,SV DVD 60 DVD Storage Binder L20 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602020,7,Silver,6.5  x 5.5  x 2 , , ,4,pounds,1,inches,1,High,$7.58,$22.89,06-May-06,,On,,,1,31-Mar-09,31-Mar-09
1591,0602021,SV DVD 55DVD Storage Binder M56 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,2,Regular,1,Product0602021,7,Silver,7.1  x 6.5  x 1.8 , , ,4,pounds,1,inches,1,High,$5.82,$12.66,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1592,0602022,SV DVD 48 DVD Storage Binder M50 Red,Gift-wrapping is not available for this item,35,Southridge Video,Southridge Video,2,Regular,3,Product0602022,6,Red,6.8  x 5  x 1.5 , , ,4,pounds,1,inches,1,High,$8.27,$17.99,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1593,0602023,SV DVD 58 DVD Storage Binder M55 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,2,Regular,2,Product0602023,6,Red,7.1  x 6.2  x 1.2, , ,4,pounds,1,inches,1,High,$6.39,$13.89,04-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
1594,0602024,SV DVD 38 DVD Storage Binder E25 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,1,Economy,1,Product0602024,6,Red,17.5  x 28  x 3.5  , , ,4,pounds,1,inches,1,High,$5.09,$9.99,08-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1595,0602025,SV DVD 60 DVD Storage Binder L20 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,3,Deluxe,3,Product0602025,6,Red,17.5  x 28  x 3.5  , , ,4,pounds,1,inches,1,High,$7.58,$22.89,06-May-06,,On,,,1,31-Mar-09,31-Mar-09
1596,0602026,SV DVD 55DVD Storage Binder M56 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,2,Regular,1,Product0602026,6,Red,7.5  x 6  x 1.5 , , ,4,pounds,1,inches,1,High,$5.82,$12.66,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
1597,0602027,SV DVD External DVD Burner M200 Black,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,1,Product0602027,2,Black,6.5  x 5.5  x 2 , , ,4,pounds,1,inches,1,High,$26.62,$57.88,02-Jun-08,,On,,,1,31-Mar-09,31-Mar-09
1598,0602028,SV DVD External DVD Burner M200 Grey,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,3,Product0602028,11,Grey,7.1  x 6.5  x 1.8 , , ,4,pounds,1,inches,1,High,$26.62,$57.88,02-Jun-08,,On,,,1,31-Mar-09,31-Mar-09
1599,0602029,SV DVD External DVD Burner M200 Blue,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,1,Product0602029,3,Blue,6.8  x 5  x 1.5 , , ,4,pounds,1,inches,1,High,$26.62,$57.88,02-Jun-08,,On,,,1,31-Mar-09,31-Mar-09
1600,0602030,SV DVD External DVD Burner M200 Silver,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,5,Product0602030,7,Silver,7.1  x 6.2  x 1.2, , ,1.9,pounds,1,inches,1,High,$26.62,$57.88,02-Jun-08,,On,,,1,31-Mar-09,31-Mar-09
1601,0602031,SV DVD 9-Inch Player Portable M300 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,3,Product0602031,2,Black,17.5  x 28  x 3.5  , , ,1.2,pounds,1,inches,1,High,$73.57,$159.99,06-May-06,,On,,,1,31-Mar-09,31-Mar-09
1602,0602032,SV DVD 12-Inch Player Portable M400 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,3,Product0602032,2,Black,6.5  x 5.5  x 2 , , ,1.6,pounds,1,inches,1,High,$82.77,$179.99,07-May-06,,On,,,1,31-Mar-09,31-Mar-09
1603,0602033,SV DVD 7-Inch Player Portable E200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,1,Economy,2,Product0602033,2,Black,7.1  x 6.5  x 1.8 , , ,1,pounds,1,inches,1,High,$56.08,$109.99,08-May-06,,On,,,1,31-Mar-09,31-Mar-09
1604,0602034,SV DVD 14-Inch Player Portable L100 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,2,Product0602034,2,Black,6.5  x 5.5  x 2 , , ,2,pounds,1,inches,1,High,$86.14,$259.99,09-May-06,,On,,,1,31-Mar-09,31-Mar-09
1605,0602035,SV DVD 15-Inch Player Portable L200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602035,2,Black,7.1  x 6.5  x 1.8 , , ,3,pounds,1,inches,2,Mid,$96.08,$289.99,10-May-06,,On,,,1,31-Mar-09,31-Mar-09
1606,0602036,SV DVD 9-Inch Player Portable M300 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,4,Product0602036,7,Silver,6.8  x 5  x 1.5 , , ,4,pounds,1,inches,1,High,$73.57,$159.99,06-May-06,,On,,,1,31-Mar-09,31-Mar-09
1607,0602037,SV DVD 12-Inch Player Portable M400 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,2,Product0602037,7,Silver,7.1  x 6.2  x 1.2, , ,5,pounds,1,inches,1,High,$82.77,$179.99,07-May-06,,On,,,1,31-Mar-09,31-Mar-09
1608,0602038,SV DVD 7-Inch Player Portable E200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,1,Economy,1,Product0602038,7,Silver,17.5  x 28  x 3.5  , , ,6,pounds,1,inches,1,High,$56.08,$109.99,08-May-06,,On,,,1,31-Mar-09,31-Mar-09
1609,0602039,SV DVD 14-Inch Player Portable L100 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602039,7,Silver,7.5  x 6  x 1.5 , , ,7,pounds,1,inches,1,High,$86.14,$259.99,09-May-06,,On,,,1,31-Mar-09,31-Mar-09
1610,0602040,SV DVD 15-Inch Player Portable L200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,3,Product0602040,7,Silver,6.5  x 5.5  x 2 , , ,8,pounds,1,inches,1,High,$96.08,$289.99,10-May-06,,On,,,1,31-Mar-09,31-Mar-09
1611,0602041,SV DVD 9-Inch Player Portable M300 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,1,Product0602041,8,White,7.1  x 6.5  x 1.8 , , ,9,pounds,1,inches,1,High,$73.57,$159.99,06-May-06,,On,,,1,31-Mar-09,31-Mar-09
1612,0602042,SV DVD 12-Inch Player Portable M400 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,5,Product0602042,8,White,6.8  x 5  x 1.5 , , ,10,pounds,1,inches,1,High,$82.77,$179.99,07-May-06,,On,,,1,31-Mar-09,31-Mar-09
1613,0602043,SV DVD 7-Inch Player Portable E200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,1,Economy,2,Product0602043,8,White,7.1  x 6.2  x 1.2, , ,11,pounds,1,inches,1,High,$56.08,$109.99,08-May-06,,On,,,1,31-Mar-09,31-Mar-09
1614,0602044,SV DVD 14-Inch Player Portable L100 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,4,Product0602044,8,White,17.5  x 28  x 3.5  , , ,12,pounds,1,inches,1,High,$86.14,$259.99,09-May-06,,On,,,1,31-Mar-09,31-Mar-09
1615,0602045,SV DVD 15-Inch Player Portable L200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602045,8,White,7.5  x 6  x 1.5 , , ,13,pounds,1,inches,1,High,$96.08,$289.99,10-May-06,,On,,,1,31-Mar-09,31-Mar-09
1616,0602046,Contoso DVD Player M100 Black,"Exceeds ENERGY STAR standards, multi-brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602046,2,Black,6.5  x 5.5  x 2 , , ,14,pounds,1,inches,1,High,$26.21,$56.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1617,0602047,Contoso DVD Player M110 Silver,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602047,7,Silver,7.1  x 6.5  x 1.8 , , ,15,pounds,1,inches,1,High,$26.67,$57.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1618,0602048,Contoso DVD Player M120 White,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602048,8,White,6.8  x 5  x 1.5 , , ,16,pounds,1,inches,1,High,$27.13,$58.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1619,0602049,Contoso DVD Player M130 Grey,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602049,11,Grey,7.1  x 6.2  x 1.2, , ,17,pounds,1,inches,1,High,$27.59,$59.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1620,0602050,Contoso DVD Player M140 Gold,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,3,Product0602050,15,Gold,17.5  x 28  x 3.5  , , ,18,pounds,1,inches,1,High,$28.05,$60.99,09-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
1621,0602051,Contoso DVD Movies E100 Yellow,"Language: English software installation, enterprise",35,"Contoso, Ltd",Contoso,1,Economy,2,Product0602051,13,Yellow,7.5  x 6  x 1.5 , , ,19,pounds,1,inches,1,High,$6.62,$12.99,10-Jan-06,,On,,,1,31-Mar-09,31-Mar-09
1622,0602052,Contoso DVD Recorder L200 Black,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602052,2,Black,6.5  x 5.5  x 2 , , ,20,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1623,0602053,Contoso DVD Recorder L210 Silver,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0602053,7,Silver,7.1  x 6.5  x 1.8 , , ,21,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1624,0602054,Contoso DVD Recorder L220 White,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602054,8,White,6.8  x 5  x 1.5 , , ,22,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
1625,0602055,Contoso DVD Recorder L230 Grey,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602055,11,Grey,7.1  x 6.2  x 1.2, , ,23,pounds,1,inches,1,High,$72.56,$219.00,19-Sep-07,,On,,,1,31-Mar-09,31-Mar-09
